visitID,siteID,plotID,projectID,dateVisit,observerVisit,participantEngagement,encounteredBirds,netHours,notesVisit
COXANDFL1_2016-05-02,COXANDFL1,NA,nn,2016-05-02,NA,NA,NA,NA,NA
ROBIRONFL1_2016-05-02,ROBIRONFL1,NA,nn,2016-05-02,NA,NA,NA,NA,NA
DOUGSANFL1_2016-05-03,DOUGSANFL1,NA,nn,2016-05-03,ZZ,NA,Y,0.0,NA
CHANSYLGA1_2016-05-03,CHANSYLGA1,NA,nn,2016-05-03,JLD,NA,Y,7.33,NA
CHANSYLGA1_2016-05-03,CHANSYLGA1,NA,nn,2016-05-03,NA,NA,NA,NA,NA
BANCRESDC1_2016-05-03,BANCRESDC1,NA,nn,2016-05-03,NA,NA,NA,NA,NA
VONGJENMD1_2016-05-03,VONGJENMD1,NA,nn,2016-05-03,NA,NA,NA,NA,NA
WISSSTEGA1_2016-05-03,WISSSTEGA1,NA,nn,2016-05-03,NA,NA,NA,NA,NA
CHURCARFL1_2016-05-04,CHURCARFL1,NA,nn,2016-05-04,ZZ,NA,Y,0.0,NA
KIMBMARGA1_2016-05-04,KIMBMARGA1,NA,nn,2016-05-04,JLD,NA,Y,7.5,NA
LADYKENNC1_2016-05-04,LADYKENNC1,NA,nn,2016-05-04,AJB,NA,Y,11.25,NA
GALLLENNC1_2016-05-04,GALLLENNC1,NA,nn,2016-05-04,"KFJ,JIC",NA,Y,10.5,NA
KIMBMARGA1_2016-05-04,KIMBMARGA1,NA,nn,2016-05-04,NA,NA,NA,NA,NA
GALLLENNC1_2016-05-04,GALLLENNC1,NA,nn,2016-05-04,NA,NA,NA,NA,NA
NICHGLONC1_2016-05-04,NICHGLONC1,NA,nn,2016-05-04,NA,NA,NA,NA,NA
HARVSUENC1_2016-05-04,HARVSUENC1,NA,nn,2016-05-04,NA,NA,NA,NA,NA
LADYKENNC1_2016-05-04,LADYKENNC1,NA,nn,2016-05-04,NA,NA,NA,NA,NA
MCCAKEVMD1_2016-05-04,MCCAKEVMD1,NA,nn,2016-05-04,NA,NA,NA,NA,NA
CHURCARFL1_2016-05-04,CHURCARFL1,NA,nn,2016-05-04,NA,NA,NA,NA,NA
FORESESMD1_2016-05-05,FORESESMD1,NA,nn,2016-05-05,"JLM, KPK, ERF, AEH",NA,Y,15.83,NA
NOSSANDFL1_2016-05-05,NOSSANDFL1,NA,nn,2016-05-05,ZZ,NA,Y,0.0,NA
BINKJAMGA1_2016-05-05,BINKJAMGA1,NA,nn,2016-05-05,JLD,NA,Y,7.83,NA
FORESESMD1_2016-05-05,FORESESMD1,NA,nn,2016-05-05,NA,NA,NA,NA,NA
VONGJENMD1_2016-05-05,VONGJENMD1,NA,nn,2016-05-05,NA,NA,NA,NA,NA
BINKJAMGA1_2016-05-05,BINKJAMGA1,NA,nn,2016-05-05,NA,NA,NA,NA,NA
NEWTROBNC1_2016-05-05,NEWTROBNC1,NA,nn,2016-05-05,NA,NA,NA,NA,NA
SWALDAWGA1_2016-05-05,SWALDAWGA1,NA,nn,2016-05-05,NA,NA,NA,NA,NA
NOSSANDFL1_2016-05-05,NOSSANDFL1,NA,nn,2016-05-05,NA,NA,NA,NA,NA
GIRAANGMD1_2016-05-06,GIRAANGMD1,NA,nn,2016-05-06,JLM,NA,Y,15.0,NA
HEADDOTGA1_2016-05-06,HEADDOTGA1,NA,nn,2016-05-06,JLD,NA,Y,21.0,NA
EDWALINGA1_2016-05-06,EDWALINGA1,NA,nn,2016-05-06,BNT,NA,Y,9.0,heard GRCA during visit but not point count
GIRAANGMD1_2016-05-06,GIRAANGMD1,NA,nn,2016-05-06,NA,NA,NA,NA,NA
EDWALINGA1_2016-05-06,EDWALINGA1,NA,nn,2016-05-06,NA,NA,NA,NA,NA
CARTJOYGA1_2016-05-06,CARTJOYGA1,NA,nn,2016-05-06,NA,NA,NA,NA,NA
KILGJACGA1_2016-05-06,KILGJACGA1,NA,nn,2016-05-06,NA,NA,NA,NA,NA
HEADDOTGA1_2016-05-06,HEADDOTGA1,NA,nn,2016-05-06,NA,NA,NA,NA,NA
KRIVMAUGA1_2016-05-06,KRIVMAUGA1,NA,nn,2016-05-06,NA,NA,NA,NA,NA
WALTANNNC1_2016-05-06,WALTANNNC1,NA,nn,2016-05-06,NA,NA,NA,NA,NA
WILLRAJMD1_2016-05-07,WILLRAJMD1,NA,nn,2016-05-07,KPK,NA,Y,15.42,NA
COLSKATMD1_2016-05-07,COLSKATMD1,NA,nn,2016-05-07,JLM,NA,Y,15.83,NA
SHAHMAUFL1_2016-05-07,SHAHMAUFL1,NA,nn,2016-05-07,ZZ,NA,Y,0.0,NA
KALIELINC1_2016-05-07,KALIELINC1,NA,nn,2016-05-07,AJB,NA,Y,11.25,NA
OWENEDDNC1_2016-05-07,OWENEDDNC1,NA,nn,2016-05-07,"KFJ,JIC",NA,Y,10.5,NA
ARCADIAMA1_2016-05-07,ARCADIAMA1,NA,nn,2016-05-07,SBL,NA,Y,14.45,NA
COLSKATMD1_2016-05-07,COLSKATMD1,NA,nn,2016-05-07,NA,NA,NA,NA,NA
WILLRAJMD1_2016-05-07,WILLRAJMD1,NA,nn,2016-05-07,NA,NA,NA,NA,NA
KALIELINC1_2016-05-07,KALIELINC1,NA,nn,2016-05-07,NA,NA,NA,NA,NA
ARCADIAMA1_2016-05-07,ARCADIAMA1,NA,nn,2016-05-07,NA,NA,NA,NA,NA
OWENEDDNC1_2016-05-07,OWENEDDNC1,NA,nn,2016-05-07,NA,NA,NA,NA,NA
BEARKARNC1_2016-05-07,BEARKARNC1,NA,nn,2016-05-07,NA,NA,NA,NA,NA
SHAHMAUFL1_2016-05-07,SHAHMAUFL1,NA,nn,2016-05-07,NA,NA,NA,NA,NA
MOSELYNNC1_2016-05-08,MOSELYNNC1,NA,nn,2016-05-08,NA,NA,NA,NA,NA
BAILEESVA1_2016-05-09,BAILEESVA1,NA,nn,2016-05-09,KPK,NA,Y,12.92,NA
HOSTMARFL1_2016-05-09,HOSTMARFL1,NA,nn,2016-05-09,ZZ,NA,Y,0.0,NA
RICHMSGA1_2016-05-09,RICHMSGA1,NA,nn,2016-05-09,"JLD,BNT",NA,Y,8.0,NA
BEARKARNC1_2016-05-09,BEARKARNC1,NA,nn,2016-05-09,"KFJ,JIC",NA,Y,10.5,Both cardinals had aluminum bands but on color bands
RICHMSGA1_2016-05-09,RICHMSGA1,NA,nn,2016-05-09,NA,NA,NA,NA,NA
BAILEESVA1_2016-05-09,BAILEESVA1,NA,nn,2016-05-09,NA,NA,NA,NA,NA
CARTJOYGA1_2016-05-09,CARTJOYGA1,NA,nn,2016-05-09,NA,NA,NA,NA,NA
BEARKARNC1_2016-05-09,BEARKARNC1,NA,nn,2016-05-09,NA,NA,NA,NA,NA
HOSTMARFL1_2016-05-09,HOSTMARFL1,NA,nn,2016-05-09,NA,NA,NA,NA,NA
JOHNAESVA1_2016-05-10,JOHNAESVA1,NA,nn,2016-05-10,"JLM, KPK, ERF, AEH",NA,Y,17.5,NA
SULLPAUVA1_2016-05-10,SULLPAUVA1,NA,nn,2016-05-10,"JLM, KPK, ERF, AEH",NA,Y,0.0,Resighted female NOCA with A missing color bands
PRESHOUFL1_2016-05-10,PRESHOUFL1,NA,nn,2016-05-10,ZZ,NA,Y,0.0,NA
TAYLJERNC1_2016-05-10,TAYLJERNC1,NA,nn,2016-05-10,AJB,NA,Y,11.25,NA
WOODMIDGA1_2016-05-10,WOODMIDGA1,NA,nn,2016-05-10,"JLD,BNT",NA,Y,8.0,NA
WALNCRENC1_2016-05-10,WALNCRENC1,NA,nn,2016-05-10,"KFJ,JIC",NA,NA,4.5,NA
WOODMIDGA1_2016-05-10,WOODMIDGA1,NA,nn,2016-05-10,NA,NA,NA,NA,NA
JOHNAESVA1_2016-05-10,JOHNAESVA1,NA,nn,2016-05-10,NA,NA,NA,NA,NA
WALNCRENC1_2016-05-10,WALNCRENC1,NA,nn,2016-05-10,NA,NA,NA,NA,NA
TAYLJERNC1_2016-05-10,TAYLJERNC1,NA,nn,2016-05-10,NA,NA,NA,NA,NA
ROBIRONFL1_2016-05-10,ROBIRONFL1,NA,nn,2016-05-10,NA,NA,NA,NA,NA
BAILEESVA1_2016-05-11,BAILEESVA1,NA,nn,2016-05-11,"JLM, KPK, ERF, AEH",NA,Y,17.5,NA
WEBBTOMFL1_2016-05-11,WEBBTOMFL1,NA,nn,2016-05-11,ZZ,NA,Y,0.0,NA
CASTTOMNC1_2016-05-11,CASTTOMNC1,NA,nn,2016-05-11,AJB,NA,Y,12.0,NA
SMOKELEGA1_2016-05-11,SMOKELEGA1,NA,nn,2016-05-11,"JLD,BNT",NA,Y,8.0,NA
ARGEGIONC1_2016-05-11,ARGEGIONC1,NA,nn,2016-05-11,"KFJ,JIC,EL",NA,Y,10.5,NA
SMOKELEGA1_2016-05-11,SMOKELEGA1,NA,nn,2016-05-11,NA,NA,NA,NA,NA
ARGEGIONC1_2016-05-11,ARGEGIONC1,NA,nn,2016-05-11,NA,NA,NA,NA,NA
CASTTOMNC1_2016-05-11,CASTTOMNC1,NA,nn,2016-05-11,NA,NA,NA,NA,NA
BAILEESVA1_2016-05-11,BAILEESVA1,NA,nn,2016-05-11,NA,NA,NA,NA,NA
KRENMARGA1_2016-05-11,KRENMARGA1,NA,nn,2016-05-11,NA,NA,NA,NA,NA
LADYKENNC1_2016-05-11,LADYKENNC1,NA,nn,2016-05-11,NA,NA,NA,NA,NA
WINTCHAFL1_2016-05-11,WINTCHAFL1,NA,nn,2016-05-11,NA,NA,NA,NA,NA
COLALISMD1_2016-05-12,COLALISMD1,NA,nn,2016-05-12,KPK,NA,Y,15.83,NA
KRATANDFL1_2016-05-12,KRATANDFL1,NA,nn,2016-05-12,ZZ,NA,Y,0.0,NA
SIMPEDWNC1_2016-05-12,SIMPEDWNC1,NA,nn,2016-05-12,AJB,NA,N,13.25,NA
HEADDOTGA1_2016-05-12,HEADDOTGA1,NA,nn,2016-05-12,NA,NA,NA,NA,NA
BEALTOMMD1_2016-05-12,BEALTOMMD1,NA,nn,2016-05-12,NA,NA,NA,NA,NA
COLALISMD1_2016-05-12,COLALISMD1,NA,nn,2016-05-12,NA,NA,NA,NA,NA
OWENEDDNC1_2016-05-12,OWENEDDNC1,NA,nn,2016-05-12,NA,NA,NA,NA,NA
JENSKEINC1_2016-05-12,JENSKEINC1,NA,nn,2016-05-12,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-05-12,SIMPEDWNC1,NA,nn,2016-05-12,NA,NA,NA,NA,NA
KRATANDFL1_2016-05-12,KRATANDFL1,NA,nn,2016-05-12,NA,NA,NA,NA,NA
JOHNAESVA1_2016-05-13,JOHNAESVA1,NA,nn,2016-05-13,"JLM, KPK, ERF",NA,Y,8.92,NA
HANSAMYNC1_2016-05-13,HANSAMYNC1,NA,nn,2016-05-13,AJB,NA,Y,11.25,NA
HEINANNFL1_2016-05-13,HEINANNFL1,NA,nn,2016-05-13,ZZ,NA,Y,0.0,NA
WILEKATGA1_2016-05-13,WILEKATGA1,NA,nn,2016-05-13,BNT,NA,N,15.0,GRCA all over but flying to high even with playback
HAHNMARNC1_2016-05-13,HAHNMARNC1,NA,nn,2016-05-13,"KFJ,JIC,EL,LI",NA,Y,10.5,NA
JOHNAESVA1_2016-05-13,JOHNAESVA1,NA,nn,2016-05-13,NA,NA,NA,NA,NA
HANSAMYNC1_2016-05-13,HANSAMYNC1,NA,nn,2016-05-13,NA,NA,NA,NA,NA
HAHNMARNC1_2016-05-13,HAHNMARNC1,NA,nn,2016-05-13,NA,NA,NA,NA,NA
OWENEDDNC1_2016-05-13,OWENEDDNC1,NA,nn,2016-05-13,NA,NA,NA,NA,NA
NZPELEPDC1_2016-05-14,NZPELEPDC1,NA,nn,2016-05-14,"VEM,JLM, KPK, LES,AEH",NA,Y,60.0,NA
WHEEJENNC1_2016-05-14,WHEEJENNC1,NA,nn,2016-05-14,AJB,NA,Y,15.0,NA
KRIVMAUGA1_2016-05-14,KRIVMAUGA1,NA,nn,2016-05-14,BNT,NA,Y,22.0,NA
NZPBIRDDC1_2016-05-14,NZPBIRDDC1,NA,nn,2016-05-14,"CQS,ERC, ERF",3,Y,44.5,Used for International Migratory Bird Day
FLOWPATGA1_2016-05-14,FLOWPATGA1,NA,nn,2016-05-14,JLD,0,Y,0.0,NA
WHEEJENNC1_2016-05-14,WHEEJENNC1,NA,nn,2016-05-14,NA,NA,NA,NA,NA
FLOWPATGA1_2016-05-14,FLOWPATGA1,NA,nn,2016-05-14,NA,NA,NA,NA,NA
KRIVMAUGA1_2016-05-14,KRIVMAUGA1,NA,nn,2016-05-14,NA,NA,NA,NA,NA
NZPBIRDDC1_2016-05-14,NZPBIRDDC1,NA,nn,2016-05-14,NA,NA,NA,NA,NA
LICHJERFL1_2016-05-15,LICHJERFL1,NA,nn,2016-05-15,ZZ,NA,Y,0.0,NA
LICHJERFL1_2016-05-15,LICHJERFL1,NA,nn,2016-05-15,NA,NA,NA,NA,NA
KEYESUSMD1_2016-05-16,KEYESUSMD1,NA,nn,2016-05-16,KPK,NA,Y,15.5,NA
JACOSYDMD1_2016-05-16,JACOSYDMD1,NA,nn,2016-05-16,"JLM, AEH",NA,Y,19.17,NA
HIGGBETMA1_2016-05-16,HIGGBETMA1,NA,nn,2016-05-16,"SMB, SLG",NA,Y,15.0,NA
SENZIRINC1_2016-05-16,SENZIRINC1,NA,nn,2016-05-16,"KFJ,JIC,EL",NA,Y,10.5,NA
KEYESUSMD1_2016-05-16,KEYESUSMD1,NA,nn,2016-05-16,NA,NA,NA,NA,NA
HIGGBETMA1_2016-05-16,HIGGBETMA1,NA,nn,2016-05-16,NA,NA,NA,NA,NA
SENZIRINC1_2016-05-16,SENZIRINC1,NA,nn,2016-05-16,NA,NA,NA,NA,NA
MARIJAYGA1_2016-05-16,MARIJAYGA1,NA,nn,2016-05-16,NA,NA,NA,NA,NA
JACOSYDMD1_2016-05-16,JACOSYDMD1,NA,nn,2016-05-16,NA,NA,NA,NA,NA
TATEJUAMD1_2016-05-17,TATEJUAMD1,NA,nn,2016-05-17,KPK,NA,Y,8.28,NA
ADAMVICFL1_2016-05-17,ADAMVICFL1,NA,nn,2016-05-17,ZZ,NA,Y,0.0,NA
CYMRHELDC1_2016-05-17,CYMRHELDC1,NA,nn,2016-05-17,JLM,4,Y,1.0,NA
BUISNORVA1_2016-05-17,BUISNORVA1,NA,nn,2016-05-17,"ERF, DN",4,N,3.0,Drizzling on arrival. Backyard protected from rain early on by canopy of tall trees. Rain never stopped though and closed all nets after 1st hour.
CYMRHELDC1_2016-05-17,CYMRHELDC1,NA,nn,2016-05-17,NA,NA,NA,NA,NA
CARTJOYGA1_2016-05-17,CARTJOYGA1,NA,nn,2016-05-17,NA,NA,NA,NA,NA
NEWTROBNC1_2016-05-17,NEWTROBNC1,NA,nn,2016-05-17,NA,NA,NA,NA,NA
TATEJUAMD1_2016-05-17,TATEJUAMD1,NA,nn,2016-05-17,NA,NA,NA,NA,NA
BEARKARNC1_2016-05-17,BEARKARNC1,NA,nn,2016-05-17,NA,NA,NA,NA,NA
LYCEEESMD1_2016-05-18,LYCEEESMD1,NA,nn,2016-05-18,"ERF,JLM,KPK,AEH",NA,Y,12.42,NA
GERWJOHNC1_2016-05-18,GERWJOHNC1,NA,nn,2016-05-18,"ELB, EAL, TMC",NA,NA,15.0,NA
HILLSALMA1_2016-05-18,HILLSALMA1,NA,nn,2016-05-18,"SMB, SLG",NA,NA,12.0,NA
BRAXBOBGA1_2016-05-18,BRAXBOBGA1,NA,nn,2016-05-18,JLD,NA,Y,7.17,NA
SAPPBILGA1_2016-05-18,SAPPBILGA1,NA,nn,2016-05-18,BNT,1,Y,9.0,Participant left at 8:50 and stayed inside while he was there
ROBELINNC1_2016-05-18,ROBELINNC1,NA,nn,2016-05-18,AJB,NA,Y,12.75,NA
DEPHKATPA1_2016-05-18,DEPHKATPA1,NA,nn,2016-05-18,MW,3,Y,10.5,noData
BRAXBOBGA1_2016-05-18,BRAXBOBGA1,NA,nn,2016-05-18,NA,NA,NA,NA,NA
SAPPBILGA1_2016-05-18,SAPPBILGA1,NA,nn,2016-05-18,NA,NA,NA,NA,NA
LYCEEESMD1_2016-05-18,LYCEEESMD1,NA,nn,2016-05-18,NA,NA,NA,NA,NA
GERWJOHNC1_2016-05-18,GERWJOHNC1,NA,nn,2016-05-18,NA,NA,NA,NA,NA
ROBELINNC1_2016-05-18,ROBELINNC1,NA,nn,2016-05-18,NA,NA,NA,NA,NA
HILLSALMA1_2016-05-18,HILLSALMA1,NA,nn,2016-05-18,NA,NA,NA,NA,NA
FORESESMD1_2016-05-19,FORESESMD1,NA,nn,2016-05-19,"JLM,KPK,AEH,ERF",NA,Y,14.17,NA
HOWAJANMA1_2016-05-19,HOWAJANMA1,NA,nn,2016-05-19,"SMB, TMB, SLG",NA,NA,21.0,NA
FIGUCHAFL1_2016-05-19,FIGUCHAFL1,NA,nn,2016-05-19,ZZ,NA,N,0.0,NA
PRESPENFL1_2016-05-19,PRESPENFL1,NA,nn,2016-05-19,ZZ,NA,N,0.0,NA
PETETOWPA1_2016-05-19,PETETOWPA1,NA,nn,2016-05-19,MW,3,Y,49.0,noData
FORESESMD1_2016-05-19,FORESESMD1,NA,nn,2016-05-19,NA,NA,NA,NA,NA
HOWAJANMA1_2016-05-19,HOWAJANMA1,NA,nn,2016-05-19,NA,NA,NA,NA,NA
BEARKARNC1_2016-05-19,BEARKARNC1,NA,nn,2016-05-19,NA,NA,NA,NA,NA
BAILEESVA1_2016-05-20,BAILEESVA1,NA,nn,2016-05-20,"JLM,KPK,AEH,ERF",NA,Y,20.0,NA
SPLAMARMA2_2016-05-20,SPLAMARMA2,NA,nn,2016-05-20,"TMB, SMB, SLG",NA,Y,9.67,NA
SILVCELFL1_2016-05-20,SILVCELFL1,NA,nn,2016-05-20,ZZ,NA,N,0.0,NA
ASTOLAUGA1_2016-05-20,ASTOLAUGA1,NA,nn,2016-05-20,BNT,4,Y,3.8,misty rain entire visit; had to cut short resight walk due to heavy rain and lightening
PRESANNNC1_2016-05-20,PRESANNNC1,NA,nn,2016-05-20,AJB,NA,Y,13.5,NA
PRESANNNC1_2016-05-20,PRESANNNC1,NA,nn,2016-05-20,NA,NA,NA,NA,NA
SPLAMARMA2_2016-05-20,SPLAMARMA2,NA,nn,2016-05-20,NA,NA,NA,NA,NA
BAILEESVA1_2016-05-20,BAILEESVA1,NA,nn,2016-05-20,NA,NA,NA,NA,NA
KEATELINC1_2016-05-20,KEATELINC1,NA,nn,2016-05-20,NA,NA,NA,NA,NA
KRIVMAUGA1_2016-05-20,KRIVMAUGA1,NA,nn,2016-05-20,NA,NA,NA,NA,NA
ASTOLAUGA1_2016-05-20,ASTOLAUGA1,NA,nn,2016-05-20,NA,NA,NA,NA,NA
WALTANNNC1_2016-05-20,WALTANNNC1,NA,nn,2016-05-20,NA,NA,NA,NA,NA
CONZBRIMA1_2016-05-21,CONZBRIMA1,NA,nn,2016-05-21,"SMB, TMB",NA,NA,14.25,NA
INGRBENFL1_2016-05-21,INGRBENFL1,NA,nn,2016-05-21,ZZ,NA,N,0.0,NA
JONEFAIGA1_2016-05-21,JONEFAIGA1,NA,nn,2016-05-21,BNT,3,Y,6.0,NA
WANGMATNC1_2016-05-21,WANGMATNC1,NA,nn,2016-05-21,AJB,NA,Y,12.0,NA
JONEFAIGA1_2016-05-21,JONEFAIGA1,NA,nn,2016-05-21,NA,NA,NA,NA,NA
WANGMATNC1_2016-05-21,WANGMATNC1,NA,nn,2016-05-21,NA,NA,NA,NA,NA
CONZBRIMA1_2016-05-21,CONZBRIMA1,NA,nn,2016-05-21,NA,NA,NA,NA,NA
KRIVMAUGA1_2016-05-21,KRIVMAUGA1,NA,nn,2016-05-21,NA,NA,NA,NA,NA
ROBIRONFL1_2016-05-21,ROBIRONFL1,NA,nn,2016-05-21,NA,NA,NA,NA,NA
TOSCPAMMA1_2016-05-22,TOSCPAMMA1,NA,nn,2016-05-22,"SMB, TMB",NA,NA,28.08,NA
KARMALYPA1_2016-05-22,KARMALYPA1,NA,nn,2016-05-22,"BJR, ML",4,Y,22.0,"Many cicadas, birds didn't come to feeders"
SACHLARPA1_2016-05-22,SACHLARPA1,NA,nn,2016-05-22,MW,4,Y,11.0,noData
TOSCPAMMA1_2016-05-22,TOSCPAMMA1,NA,nn,2016-05-22,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-05-22,SIMPEDWNC1,NA,nn,2016-05-22,NA,NA,NA,NA,NA
BINKJAMGA1_2016-05-22,BINKJAMGA1,NA,nn,2016-05-22,NA,NA,NA,NA,NA
KILGJACGA1_2016-05-22,KILGJACGA1,NA,nn,2016-05-22,NA,NA,NA,NA,NA
KRIVMAUGA1_2016-05-22,KRIVMAUGA1,NA,nn,2016-05-22,NA,NA,NA,NA,NA
DODGEESMD1_2016-05-23,DODGEESMD1,NA,nn,2016-05-23,"JLM,KPK,AEH,ERF",NA,Y,17.67,NA
MURRSANGA1_2016-05-23,MURRSANGA1,NA,nn,2016-05-23,BNT,4,Y,8.5,NA
GILLESMA1_2016-05-23,GILLESMA1,NA,nn,2016-05-23,"SBL, SMB, TMB",NA,NA,5.0,NA
GILLESMA1_2016-05-23,GILLESMA1,NA,nn,2016-05-23,"SBL, TMB, SMB",4,Y,20.0,NA
DODGEESMD1_2016-05-23,DODGEESMD1,NA,nn,2016-05-23,NA,NA,NA,NA,NA
GILLESMA1_2016-05-23,GILLESMA1,NA,nn,2016-05-23,NA,NA,NA,NA,NA
KILGJACGA1_2016-05-23,KILGJACGA1,NA,nn,2016-05-23,NA,NA,NA,NA,NA
MURRSANGA1_2016-05-23,MURRSANGA1,NA,nn,2016-05-23,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-05-23,SIMPEDWNC1,NA,nn,2016-05-23,NA,NA,NA,NA,NA
BUCKLMSMD1_2016-05-24,BUCKLMSMD1,NA,nn,2016-05-24,"JLM,KPK,AEH,ERF",NA,Y,11.67,NA
HOGAMELGA1_2016-05-24,HOGAMELGA1,NA,nn,2016-05-24,JLD,NA,Y,7.73,NA
CLARBRYMA1_2016-05-24,CLARBRYMA1,NA,nn,2016-05-24,"TMB, SMB",NA,NA,13.17,NA
LISVINFL1_2016-05-24,LISVINFL1,NA,nn,2016-05-24,ZZ,NA,N,0.0,NA
JACOSUSFL1_2016-05-24,JACOSUSFL1,NA,nn,2016-05-24,ZZ,NA,N,0.0,NA
DURBLAUNC1_2016-05-24,DURBLAUNC1,NA,nn,2016-05-24,"ELB, LAI",NA,Y,9.0,NA
NEWMCHRGA1_2016-05-24,NEWMCHRGA1,NA,nn,2016-05-24,NA,NA,NA,NA,NA
BUCKLMSMD1_2016-05-24,BUCKLMSMD1,NA,nn,2016-05-24,NA,NA,NA,NA,NA
CAMPSUSNC1_2016-05-24,CAMPSUSNC1,NA,nn,2016-05-24,NA,NA,NA,NA,NA
CLARBRYMA1_2016-05-24,CLARBRYMA1,NA,nn,2016-05-24,NA,NA,NA,NA,NA
DURBLAUNC1_2016-05-24,DURBLAUNC1,NA,nn,2016-05-24,NA,NA,NA,NA,NA
HOGAMELGA1_2016-05-24,HOGAMELGA1,NA,nn,2016-05-24,NA,NA,NA,NA,NA
GRANIANFL1_2016-05-24,GRANIANFL1,NA,nn,2016-05-24,NA,NA,NA,NA,NA
FAERHOWMA1_2016-05-25,FAERHOWMA1,NA,nn,2016-05-25,"SBL, TMB",NA,Y,8.0,NA
HOUSJONGA1_2016-05-25,HOUSJONGA1,NA,nn,2016-05-25,JLD,NA,Y,17.5,"Property is adjacent to Chattahoochee River, could not complete full resight perimeter."
FULLPAMFL1_2016-05-25,FULLPAMFL1,NA,nn,2016-05-25,ZZ,NA,Y,0.0,NA
PINKSUSPA1_2016-05-25,PINKSUSPA1,NA,nn,2016-05-25,MW,4,Y,16.5,noData
HOUSJONGA1_2016-05-25,HOUSJONGA1,NA,nn,2016-05-25,NA,NA,NA,NA,NA
HERNELEVA1_2016-05-25,HERNELEVA1,NA,nn,2016-05-25,NA,NA,NA,NA,NA
AUSTCLANC1_2016-05-25,AUSTCLANC1,NA,nn,2016-05-25,NA,NA,NA,NA,NA
FAERHOWMA1_2016-05-25,FAERHOWMA1,NA,nn,2016-05-25,NA,NA,NA,NA,NA
IVESALINC1_2016-05-25,IVESALINC1,NA,nn,2016-05-25,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-05-25,SIMPEDWNC1,NA,nn,2016-05-25,NA,NA,NA,NA,NA
FULLPAMFL1_2016-05-25,FULLPAMFL1,NA,nn,2016-05-25,NA,NA,NA,NA,NA
MCCAANNGA1_2016-05-26,MCCAANNGA1,NA,nn,2016-05-26,JLD,NA,Y,8.0,NA
NAHIWILFL1_2016-05-26,NAHIWILFL1,NA,nn,2016-05-26,ZZ,NA,N,0.0,NA
HALALEEMA1_2016-05-26,HALALEEMA1,NA,nn,2016-05-26,"SMB, SBL",NA,NA,14.25,NA
PRAIRIDNC1_2016-05-26,PRAIRIDNC1,NA,nn,2016-05-26,"JAG,OFM,VJM,EAL",NA,Y,NA,Yes
POVEANGGA1_2016-05-26,POVEANGGA1,NA,nn,2016-05-26,BNT,4,Y,10.0,rained nearly the entire visit
DAMIMARPA1_2016-05-26,DAMIMARPA1,NA,nn,2016-05-26,MW,4,Y,16.5,noData
KOPCTOMPA1_2016-05-26,KOPCTOMPA1,NA,nn,2016-05-26,BR,4,Y,22.0,noData
POVEANGGA1_2016-05-26,POVEANGGA1,NA,nn,2016-05-26,NA,NA,NA,NA,NA
FRANMICNC1_2016-05-26,FRANMICNC1,NA,nn,2016-05-26,NA,NA,NA,NA,NA
PRAIRIDNC1_2016-05-26,PRAIRIDNC1,NA,nn,2016-05-26,NA,NA,NA,NA,NA
HALALEEMA1_2016-05-26,HALALEEMA1,NA,nn,2016-05-26,NA,NA,NA,NA,NA
HOGAMELGA1_2016-05-26,HOGAMELGA1,NA,nn,2016-05-26,NA,NA,NA,NA,NA
MCCAANNGA1_2016-05-26,MCCAANNGA1,NA,nn,2016-05-26,NA,NA,NA,NA,NA
KRIVMAUGA1_2016-05-26,KRIVMAUGA1,NA,nn,2016-05-26,NA,NA,NA,NA,NA
SIMPEDWNC1_2016-05-26,SIMPEDWNC1,NA,nn,2016-05-26,NA,NA,NA,NA,NA
WAPLEESVA1_2016-05-27,WAPLEESVA1,NA,nn,2016-05-27,"JLM,KPK,AEH,ERF",NA,Y,13.33,NA
GRANIANFL1_2016-05-27,GRANIANFL1,NA,nn,2016-05-27,ZZ,NA,Y,0.0,NA
FORDSUSMA1_2016-05-27,FORDSUSMA1,NA,nn,2016-05-27,"SMB, TMB",NA,Y,6.67,Not a lot of activity overall due to temp; owner very interested; next owner seems to have bird knowledge
WAPLEESVA1_2016-05-27,WAPLEESVA1,NA,nn,2016-05-27,"JLM,KPK.AEH,ERF",4,Y,160.0,NA
CAMPSUSNC1_2016-05-27,CAMPSUSNC1,NA,nn,2016-05-27,AJB,NA,N,12.75,NA
PENNGRANC1_2016-05-27,PENNGRANC1,NA,nn,2016-05-27,ELB,3,N,11.0,NA
WAPLEESVA1_2016-05-27,WAPLEESVA1,NA,nn,2016-05-27,NA,NA,NA,NA,NA
KNIGKENNC1_2016-05-27,KNIGKENNC1,NA,nn,2016-05-27,NA,NA,NA,NA,NA
FORDSUSMA1_2016-05-27,FORDSUSMA1,NA,nn,2016-05-27,NA,NA,NA,NA,NA
HEROBLUGA1_2016-05-27,HEROBLUGA1,NA,nn,2016-05-27,NA,NA,NA,NA,NA
HOGAMELGA1_2016-05-27,HOGAMELGA1,NA,nn,2016-05-27,NA,NA,NA,NA,NA
